Sequence Name;OTU
BK4SB1_2_2633;29
BK4SB1_2_2735;29
BK4SB1_2_2786;29
BK4SB1_2_2812;29
BK4SB1_2_2854;29
BK4SB1_2_2870;29
BK4SB1_2_2954;29
BK4SB1_2_2977;29
BK4SB1_2_3093;29
BK4SB1_2_3308;29
BK4SB1_2_3374;29
BK4SB1_2_4881;29
BK4SB1_2_5256;29
BK4SB1_2_5279;29
BK4SB1_2_5394;29
BK4SB1_2_5858;29
BK4SB1_2_5885;29
BK4SB1_2_5987;29
BK4SB1_3_11;29
BK4SB1_3_151;29
BK4SB1_3_179;29
BK4SB1_3_190;29
BK4SB1_3_461;29
BK4SB1_3_558;29
BK4SB1_3_752;29
BK4SB1_3_817;29
BK4SB1_3_971;29
BK4SB1_3_1018;29
BK4SB1_3_1071;29
BK4SB1_3_1284;29
BK4SB1_3_1478;29
BK4SB1_3_1573;29
BK4SB1_3_1587;29
BK4SB1_3_1666;29
BK4SB1_3_1718;29
BK4SB1_3_1771;29
BK4SB1_3_1918;29
BK4SB1_3_2304;29
BK4SB1_3_2595;29
BK4SB1_3_2794;29
BK4SB1_3_2952;29
BK4SB1_3_3251;29
BK4SB1_3_3319;29
BK4SB1_4_11;29
BK4SB1_4_107;29
BK4SB1_4_113;29
BK4SB1_4_183;29
BK4SB1_4_229;29
BK4SB1_4_589;29
BK4SB1_4_626;29
BK4SB1_4_780;29
BK4SB1_4_868;29
BK4SB1_4_1112;29
BK4SB1_4_1183;29
BK4SB1_4_1232;29
BK4SB1_4_1535;29
BK4SB1_4_1645;29
BK4SB1_4_1753;29
BK4SB1_4_1756;29
BK4SB1_4_1998;29
BK4SB1_4_2008;29
BK4SB1_4_2044;29
BK4SB1_4_2103;29
BK4SB1_4_2263;29
BK4SB1_4_2633;29
BK4SB1_4_2672;29
BK4SB1_4_2694;29
BK4SB1_4_2802;29
BK4SB1_4_2835;29
BK4SB1_4_2965;29
BK4SB1_4_3005;29
BK4SB1_4_3075;29
BK4SB1_4_3159;29
BK4SB1_4_3204;29
BK4SB1_4_3249;29
BK4SB1_4_3286;29
BK4SB1_4_3407;29
BK4SB1_4_3811;29
BK4SB1_4_3981;29
BK4SB1_4_5001;29
BK4SB1_4_5065;29
BK4SB1_4_5312;29
BK4SB1_4_5324;29
BK4SB1_4_5529;29
BK4SB1_4_5901;29
BK4SB1_4_5913;29
BK4SB1_4_6010;29
BK4SB1_4_6136;29
BK4SB1_4_6244;29
BK4SB1_4_6658;29
BK4SB1_4_6680;29
BK4SB1_4_6689;29
BK4SB1_4_7032;29
BK4SB1_4_7262;29
BK4SB1_4_7290;29
BK4SB1_4_7562;29
BK4SB1_5_11;29
BK4SB1_5_101;29
BK4SB1_5_157;29
BK4SB1_5_184;29
BK4SB1_5_200;29
BK4SB1_5_493;29
BK4SB1_5_593;29
BK4SB1_5_789;29
BK4SB1_5_859;29
BK4SB1_5_871;29
BK4SB1_5_1306;29
BK4SB1_5_1339;29
BK4SB1_5_1341;29
BK4SB1_5_1356;29
BK4SB1_5_1379;29
BK4SB1_5_1433;29
BK4SB1_5_1488;29
BK4SB1_5_1562;29
BK4SB1_5_1756;29
BK4SB1_5_1774;29
BK4SB1_5_1794;29
BK4SB1_5_1938;29
BK4SB1_5_2048;29
BK4SB1_5_2065;29
BK4SB1_5_2320;29
BK4SB1_5_2543;29
BK4SB1_5_2604;29
BK4SB1_5_2848;29
BK4SB1_5_2984;29
BK4SB1_5_3059;29
BK4SB1_5_3465;29
BK4SB1_5_3516;29
BK4SB1_5_3582;29
BK4SC1_1_11;29
BK4SC1_1_107;29
BK4SC1_1_114;29
BK4SC1_1_172;29
BK4SC1_1_201;29
BK4SC1_1_216;29
BK4SC1_1_568;29
BK4SC1_1_581;29
BK4SC1_1_608;29
BK4SC1_1_745;29
BK4SC1_1_791;29
BK4SC1_1_1015;29
BK4SC1_1_1076;29
BK4SC1_1_1134;29
BK4SC1_1_1180;29
BK4SC1_1_1196;29
BK4SC1_1_1487;29
BK4SC1_1_1574;29
BK4SC1_1_1576;29
BK4SC1_1_1884;29
BK4SC1_1_1980;29
BK4SC1_1_2019;29
BK4SC1_1_2021;29
BK4SC1_1_2062;29
BK4SC1_1_2123;29
BK4SC1_1_2134;29
BK4SC1_1_2200;29
BK4SC1_1_2319;29
BK4SC1_1_2370;29
BK4SC1_1_2435;29
BK4SC1_1_2491;29
BK4SC1_1_2561;29
BK4SC1_1_2585;29
BK4SC1_1_2622;29
BK4SC1_1_2786;29
BK4SC1_1_2903;29
BK4SC1_1_3002;29
BK4SC1_1_3012;29
BK4SC1_1_3169;29
BK4SC1_1_3331;29
BK4SC1_1_3439;29
BK4SC1_1_3531;29
BK4SC1_1_3702;29
BK4SC1_1_3965;29
BK4SC1_1_4072;29
BK4SC1_1_4137;29
BK4SC1_1_4227;29
BK4SC1_1_4408;29
BK4SC1_1_4648;29
BK4SC1_1_4675;29
BK4SC1_1_4704;29
BK4SC1_1_4857;29
BK4SC1_1_4877;29
BK4SC1_1_4912;29
BK4SC1_1_4962;29
BK4SC1_1_5144;29
BK4SC1_1_5180;29
BK4SC1_1_5426;29
BK4SC1_1_5593;29
BK4SC1_1_5619;29
BK4SC1_1_5652;29
BK4SC1_1_5701;29
BK4SC1_1_5865;29
BK4SC1_1_5867;29
BK4SC1_1_5870;29
BK4SC1_1_5898;29
BK4SC1_1_5911;29
BK4SC1_1_5939;29
BK4SC1_1_5966;29
BK4SC1_1_6006;29
BK4SC1_1_6078;29
BK4SC1_1_6239;29
BK4SC1_2_11;29
BK4SC1_2_112;29
BK4SC1_2_120;29
BK4SC1_2_190;29
BK4SC1_2_231;29
BK4SC1_2_247;29
BK4SC1_2_659;29
BK4SC1_2_705;29
BK4SC1_2_888;29
BK4SC1_2_1249;29
BK4SC1_2_1328;29
BK4SC1_2_1413;29
BK4SC1_2_1489;29
BK4SC1_2_1491;29
BK4SC1_2_1506;29
BK4SC1_2_1913;29
BK4SC1_2_1980;29
BK4SC1_2_2055;29
BK4SC1_2_2059;29
BK4SC1_2_2277;29
BK4SC1_2_2342;29
BK4SC1_2_2540;29
BK4SC1_2_2728;29
BK4SC1_2_2733;29
BK4SC1_2_2778;29
BK4SC1_2_2826;29
BK4SC1_2_2830;29
BK4SC1_2_2879;29
BK4SC1_2_2882;29
BK4SC1_2_2897;29
BK4SC1_2_3010;29
BK4SC1_2_3251;29
BK4SC1_2_3339;29
BK4SC1_2_3396;29
BK4SC1_2_3439;29
BK4SC1_2_3525;29
BK4SC1_2_3585;29
BK4SC1_2_3633;29
BK4SC1_2_3761;29
BK4SC1_2_3819;29
BK4SC1_2_3925;29
BK4SC1_2_4066;29
BK4SC1_2_4139;29
BK4SC1_2_4462;29
BK4SC1_2_4529;29
BK4SC1_2_4547;29
BK4SC1_2_4691;29
BK4SC1_2_4921;29
BK4SC1_2_4962;29
BK4SC1_2_5051;29
BK4SC1_2_5099;29
BK4SC1_2_5161;29
BK4SC1_2_5341;29
BK4SC1_2_5554;29
BK4SC1_2_6008;29
BK4SC1_2_6035;29
BK4SC1_2_6143;29
BK4SC1_2_6252;29
BK4SC1_2_6447;29
BK4SC1_2_6604;29
BK4SC1_2_6608;29
BK4SC1_2_6655;29
BK4SC1_2_6828;29
BK4SC1_2_7126;29
BK4SC1_2_7178;29
BK4SC1_2_7196;29
BK4SC1_2_7489;29
BK4SC1_2_7560;29
BK4SC1_2_7598;29
BK4SC1_2_7619;29
BK4SC1_2_7628;29
BK4SC1_2_7693;29
BK4SC1_2_7735;29
BK4SC1_2_7813;29
BK4SC1_2_7843;29
BK4SC1_2_8047;29
BK4SC1_2_8106;29
BK4SC1_2_8373;29
BK4SC1_2_8621;29
BK4SC1_2_8656;29
BK4SC1_2_8662;29
BK4SC1_2_8772;29
BK4SC1_2_8853;29
BK4SC1_2_8916;29
BK4SC1_2_9115;29
BK4SC1_2_9191;29
BK4SC1_2_9239;29
BK4SC1_2_9286;29
BK4SC1_2_9343;29
BK4SC1_2_9385;29
BK4SC1_2_9471;29
BK4SC1_2_9477;29
BK4SC1_2_9480;29
BK4SC1_2_9493;29
BK4SC1_2_9508;29
BK4SC1_2_9625;29
BK4SC1_2_9670;29
BK4SC1_2_9680;29
BK4SC1_2_9797;29
BK4SC1_2_9874;29
BK4SC1_2_10049;29
BK4SC1_2_10067;29
BK4SC1_2_10269;29
BK4SC1_2_10309;29
BK4SC1_2_10401;29
BK4SC1_2_10403;29
BK4SC1_2_10477;29
BK4SC1_3_11;29
BK4SC1_3_111;29
BK4SC1_3_177;29
BK4SC1_3_215;29
BK4SC1_3_232;29
BK4SC1_3_643;29
BK4SC1_3_811;29
BK4SC1_3_1080;29
BK4SC1_3_1134;29
BK4SC1_3_1210;29
BK4SC1_3_1294;29
BK4SC1_3_1326;29
BK4SC1_3_1347;29
BK4SC1_3_1764;29
BK4SC1_3_1830;29
BK4SC1_3_2225;29
BK4SC1_3_2237;29
BK4SC1_3_2274;29
BK4SC1_3_2392;29
BK4SC1_3_2394;29
BK4SC1_3_2444;29
BK4SC1_3_2475;29
BK4SC1_3_2507;29
BK4SC1_3_2613;29
BK4SC1_3_2825;29
BK4SC1_3_2892;29
BK4SC1_3_2941;29
BK4SC1_3_3218;29
BK4SC1_3_3316;29
BK4SC1_3_3461;29
BK4SC1_3_3788;29
BK4SC1_3_3861;29
BK4SC1_3_4099;29
BK4SC1_3_4224;29
BK4SC1_3_4421;29
BK4SC1_3_4566;29
BK4SC1_3_4616;29
BK4SC1_3_4754;29
BK4SC1_3_4777;29
BK4SC1_3_5012;29
BK4SC1_3_5653;29
BK4SC1_3_5915;29
BK4SC1_3_6072;29
BK4SC1_3_6121;29
BK4SC1_3_6240;29
BK4SC1_3_6244;29
BK4SC1_3_6500;29
BK4SC1_3_6570;29
BK4SC1_3_6673;29
BK4SC1_3_6781;29
BK4SC1_3_7102;29
BK4SC1_3_7107;29
BK4SC1_3_7134;29
BK4SC1_3_7213;29
BK4SC1_3_7396;29
BK4SC1_3_7448;29
BK4SC1_3_7454;29
BK4SC1_3_7491;29
BK4SC1_3_7495;29
BK4SC1_3_7571;29
BK4SC1_3_7701;29
BK4SC1_4_12;29
BK4SC1_4_115;29
BK4SC1_4_181;29
BK4SC1_4_214;29
BK4SC1_4_229;29
BK4SC1_4_422;29
BK4SC1_4_619;29
BK4SC1_4_662;29
BK4SC1_4_944;29
BK4SC1_4_1132;29
BK4SC1_4_1211;29
BK4SC1_4_1296;29
BK4SC1_4_1335;29
BK4SC1_4_1356;29
BK4SC1_4_1357;29
BK4SC1_4_1375;29
BK4SC1_4_1709;29
BK4SC1_4_1826;29
BK4SC1_4_1992;29
BK4SC1_4_2197;29
BK4SC1_4_2371;29
BK4SC1_4_2374;29
BK4SC1_4_2413;29
BK4SC1_4_2491;29
BK4SC1_4_2504;29
BK4SC1_4_2507;29
BK4SC1_4_2599;29
BK4SC1_4_2677;29
BK4SC1_4_2796;29
BK4SC1_4_2872;29
BK4SC1_4_2925;29
BK4SC1_4_3081;29
BK4SC1_4_3087;29
BK4SC1_4_3123;29
BK4SC1_4_3317;29
BK4SC1_4_3387;29
BK4SC1_4_3401;29
BK4SC1_4_3474;29
BK4SC1_4_3540;29
BK4SC1_4_3682;29
BK4SC1_4_3804;29
BK4SC1_4_3835;29
BK4SC1_4_3863;29
BK4SC1_4_3893;29
BK4SC1_4_4130;29
BK4SC1_4_4177;29
BK4SC1_4_4329;29
BK4SC1_4_4411;29
BK4SC1_4_4728;29
BK4SC1_4_4785;29
BK4SC1_4_4865;29
BK4SC1_4_4877;29
BK4SC1_4_4990;29
BK4SC1_4_5010;29
BK4SC1_4_5074;29
BK4SC1_4_5427;29
BK4SC1_4_5436;29
BK4SC1_4_5533;29
BK4SC1_4_5622;29
BK4SC1_4_5680;29
BK4SC1_4_5832;29
BK4SC1_4_5857;29
BK4SC1_4_5867;29
BK4SC1_4_5890;29
BK4SC1_4_6088;29
BK4SC1_4_6195;29
BK4SC1_4_6242;29
BK4SC1_4_6426;29
BK4SC1_4_6744;29
BK4SC1_4_6824;29
BK4SC1_4_6856;29
BK4SC1_4_6943;29
BK4SC1_4_7148;29
BK4SC1_4_7193;29
BK4SC1_4_7204;29
BK4SC1_4_7221;29
BK4SC1_4_7279;29
BK4SC1_4_7427;29
BK4SC1_4_7532;29
BK4SC1_4_7860;29
BK4SC1_4_7965;29
BK4SC1_4_7970;29
BK4SC1_4_8059;29
BK4SC1_4_8191;29
BK4SC1_5_10;29
BK4SC1_5_118;29
BK4SC1_5_186;29
BK4SC1_5_216;29
BK4SC1_5_232;29
BK4SC1_5_637;29
BK4SC1_5_783;29
BK4SC1_5_904;29
BK4SC1_5_1065;29
BK4SC1_5_1210;29
BK4SC1_5_1266;29
BK4SC1_5_1282;29
BK4SC1_5_1651;29
BK4SC1_5_1787;29
BK4SC1_5_1815;29
BK4SC1_5_2016;29
BK4SC1_5_2060;29
BK4SC1_5_2176;29
BK4SC1_5_2214;29
BK4SC1_5_2244;29
BK4SC1_5_2280;29
BK4SC1_5_2363;29
BK4SC1_5_2491;29
BK4SC1_5_2547;29
BK4SC1_5_2616;29
BK4SC1_5_2657;29
BK4SC1_5_2679;29
BK4SC1_5_2751;29
BK4SC1_5_2771;29
BK4SC1_5_2788;29
BK4SC1_5_2822;29
BK4SC1_5_3082;29
BK4SC1_5_3096;29
BK4SC1_5_3116;29
BK4SC1_5_3318;29
BK4SC1_5_3414;29
BK4SC1_5_3474;29
BK4SC1_5_3601;29
BK4SC1_5_3660;29
BK4SC1_5_3721;29
BK4SC1_5_3765;29
BK4SC1_5_3780;29
BK4SC1_5_3800;29
BK4SC1_5_3844;29
BK4SC1_5_3914;29
BK4SC1_5_3938;29
BK4SC1_5_4026;29
BK4SC1_5_4072;29
BK4SC1_5_4251;29
BK4SC1_5_4348;29
BK4SC1_5_4434;29
BK4SC1_5_4480;29
BK4SC1_5_4515;29
BK4SC1_5_4567;29
BK4SC1_5_4574;29
BK4SC1_5_4764;29
BK4SC1_5_4951;29
BK4SC1_5_5019;29
BK4SC1_5_5211;29
BK4SC1_5_5455;29
BK4SC1_5_5477;29
BK4SC1_5_5500;29
BK4SC1_5_5517;29
BK4SC1_5_5669;29
BK4SC1_5_5691;29
BK4SC1_5_5704;29
BK4SC1_5_5804;29
BK4SC1_5_6179;29
BK4SC1_5_6195;29
BK4SC1_5_6252;29
BK4SC1_5_6257;29
BK4SC1_5_6277;29
BK4SC1_5_6400;29
BK4SC1_5_6508;29
BK4SC1_5_6559;29
BK4SC1_5_6606;29
BK4SC1_5_6620;29
BK4SC1_5_6742;29
BK4SC1_5_6863;29
BK4SC1_5_6892;29
BK4SC1_5_6908;29
BK4SC1_5_6937;29
BK4SC1_5_6977;29
BK4SC1_5_7008;29
BK4SC1_5_7083;29
BK4SC1_5_7394;29
BK4SC1_5_7414;29
BK4SC1_5_7500;29
BK5BA1_1_12;29
BK5BA1_1_129;29
BK5BA1_1_213;29
BK5BA1_1_257;29
BK5BA1_1_275;29
BK5BA1_1_755;29
BK5BA1_1_815;29
BK5BA1_1_1023;29
BK5BA1_1_1383;29
BK5BA1_1_1453;29
BK5BA1_1_1568;29
BK5BA1_1_1676;29
BK5BA1_1_1735;29
BK5BA1_1_1761;29
BK5BA1_1_1789;29
BK5BA1_1_2260;29
BK5BA1_1_2429;29
BK5BA1_1_2637;29
BK5BA1_1_2800;29
BK5BA1_1_3043;29
BK5BA1_1_3057;29
BK5BA1_1_3119;29
BK5BA1_1_3234;29
BK5BA1_1_3305;29
BK5BA1_1_3309;29
BK5BA1_1_3369;29
BK5BA1_1_3408;29
BK5BA1_1_3461;29
BK5BA1_1_3583;29
BK5BA1_1_3622;29
BK5BA1_1_3840;29
BK5BA1_1_3927;29
BK5BA1_1_4039;29
BK5BA1_1_4100;29
BK5BA1_1_4164;29
BK5BA1_1_4327;29
BK5BA1_1_4351;29
BK5BA1_1_4360;29
BK5BA1_1_4654;29
BK5BA1_1_4717;29
BK5BA1_1_4723;29
BK5BA1_1_4794;29
BK5BA1_1_4872;29
BK5BA1_1_4935;29
BK5BA1_1_5150;29
BK5BA1_1_5427;29
BK5BA1_1_5965;29
BK5BA1_1_5973;29
BK5BA1_1_6494;29
BK5BA1_1_6749;29
BK5BA1_1_7090;29
BK5BA1_1_7319;29
BK5BA1_1_7963;29
BK5BA1_1_7984;29
BK5BA1_1_8103;29
BK5BA1_1_8256;29
BK5BA1_1_8279;29
BK5BA1_1_8823;29
BK5BA1_1_9038;29
BK5BA1_1_9116;29
BK5BA1_1_9123;29
BK5BA1_1_9203;29
BK5BA1_1_9487;29
BK5BA1_1_9546;29
BK5BA1_1_9663;29
BK5BA1_1_9862;29
BK5BA1_1_9889;29
BK5BA1_1_9988;29
BK5BA1_1_10096;29
BK5BA1_1_10180;29
BK5BA1_1_10230;29
BK5BA1_1_10261;29
BK5BA1_1_10646;29
BK5BA1_1_10805;29
BK5BA1_1_11268;29
BK5BA1_1_11300;29
BK5BA1_1_11801;29
BK5BA1_1_11919;29
BK5BA1_1_12137;29
BK5BA1_1_12139;29
BK5BA1_2_12;29
BK5BA1_2_130;29
BK5BA1_2_212;29
BK5BA1_2_262;29
BK5BA1_2_282;29
BK5BA1_2_768;29
BK5BA1_2_849;29
BK5BA1_2_1073;29
BK5BA1_2_1476;29
BK5BA1_2_1514;29
BK5BA1_2_1618;29
BK5BA1_2_1716;29
BK5BA1_2_1809;29
BK5BA1_2_1838;29
BK5BA1_2_2005;29
BK5BA1_2_2318;29
BK5BA1_2_2403;29
BK5BA1_2_2502;29
BK5BA1_2_2504;29
BK5BA1_2_2701;29
BK5BA1_2_2781;29
BK5BA1_2_2831;29
BK5BA1_2_3123;29
BK5BA1_2_3134;29
BK5BA1_2_3210;29
BK5BA1_2_3322;29
BK5BA1_2_3332;29
BK5BA1_2_3408;29
BK5BA1_2_3414;29
BK5BA1_2_3472;29
BK5BA1_2_3607;29
BK5BA1_2_3611;29
BK5BA1_2_3723;29
BK5BA1_2_3765;29
BK5BA1_2_4088;29
BK5BA1_2_4143;29
BK5BA1_2_4208;29
BK5BA1_2_4277;29
BK5BA1_2_4321;29
BK5BA1_2_4465;29
BK5BA1_2_4536;29
BK5BA1_2_4589;29
BK5BA1_2_4769;29
BK5BA1_2_4947;29
BK5BA1_2_5131;29
BK5BA1_2_5188;29
BK5BA1_2_5213;29
BK5BA1_2_5348;29
BK5BA1_2_5378;29
BK5BA1_2_5566;29
BK5BA1_2_5731;29
BK5BA1_2_5819;29
BK5BA1_2_5831;29
BK5BA1_2_5842;29
BK5BA1_2_5876;29
BK5BA1_2_6152;29
BK5BA1_2_6285;29
BK5BA1_2_6301;29
BK5BA1_2_6511;29
BK5BA1_2_6563;29
BK5BA1_2_6641;29
BK5BA1_2_6679;29
BK5BA1_2_6816;29
BK5BA1_2_6874;29
BK5BA1_2_7242;29
BK5BA1_2_7318;29
BK5BA1_2_7349;29
BK5BA1_2_7359;29
BK5BA1_2_7480;29
BK5BA1_2_7506;29
BK5BA1_2_7519;29
BK5BA1_2_7593;29
BK5BA1_2_7739;29
BK5BA1_2_7764;29
BK5BA1_2_7937;29
BK5BA1_2_8096;29
BK5BA1_2_8289;29
BK5BA1_2_8481;29
BK5BA1_2_8657;29
BK5BA1_2_8899;29
BK5BA1_2_9064;29
BK5BA1_2_9217;29
BK5BA1_2_9480;29
BK5BA1_2_9639;29
BK5BA1_2_9793;29
BK5BA1_2_9878;29
BK5BA1_2_9885;29
BK5BA1_2_9996;29
BK5BA1_2_10271;29
BK5BA1_2_10317;29
BK5BA1_2_10776;29
BK5BA1_2_11002;29
BK5BA1_2_11104;29
BK5BA1_2_11142;29
BK5BA1_2_11253;29
BK5BA1_2_11556;29
BK5BA1_2_11578;29
BK5BA1_2_11648;29
BK5BA1_2_11672;29
BK5BA1_2_11804;29
BK5BA1_2_11805;29
BK5BA1_2_12007;29
BK5BA1_2_12195;29
BK5BA1_2_12202;29
BK5BA1_2_12364;29
BK5BA1_2_12399;29
BK5BA1_2_12496;29
BK5BA1_2_12529;29
BK5BA1_2_12654;29
BK5BA1_2_12668;29
BK5BA1_2_12723;29
BK5BA1_2_12732;29
BK5BA1_2_12795;29
BK5BA1_2_12883;29
BK5BA1_2_12943;29
BK5BA1_2_13434;29
BK5BA1_3_12;29
BK5BA1_3_129;29
BK5BA1_3_205;29
BK5BA1_3_249;29
BK5BA1_3_265;29
BK5BA1_3_703;29
BK5BA1_3_790;29
BK5BA1_3_986;29
BK5BA1_3_1365;29
BK5BA1_3_1450;29
BK5BA1_3_1469;29
BK5BA1_3_1565;29
BK5BA1_3_1640;29
BK5BA1_3_1641;29
BK5BA1_3_1667;29
BK5BA1_3_2105;29
BK5BA1_3_2256;29
BK5BA1_3_2260;29
BK5BA1_3_2457;29
BK5BA1_3_2800;29
BK5BA1_3_2843;29
BK5BA1_3_2855;29
BK5BA1_3_2932;29
BK5BA1_3_2943;29
BK5BA1_3_3028;29
BK5BA1_3_3187;29
BK5BA1_3_3270;29
BK5BA1_3_3310;29
BK5BA1_3_3568;29
BK5BA1_3_3665;29
BK5BA1_3_3714;29
BK5BA1_3_3768;29
BK5BA1_3_3967;29
BK5BA1_3_4160;29
BK5BA1_3_4298;29
BK5BA1_3_4404;29
BK5BA1_3_4498;29
BK5BA1_3_5045;29
BK5BA1_3_5077;29
BK5BA1_3_5239;29
BK5BA1_3_5451;29
BK5BA1_3_5598;29
BK5BA1_3_5934;29
BK5BA1_3_6103;29
BK5BA1_3_6313;29
BK5BA1_3_6785;29
BK5BA1_3_7076;29
BK5BA1_3_7226;29
BK5BA1_3_7256;29
BK5BA1_3_7621;29
BK5BA1_3_7829;29
BK5BA1_3_8155;29
BK5BA1_3_8183;29
BK5BA1_3_8341;29
BK5BA1_3_8368;29
BK5BA1_3_8536;29
BK5BA1_3_8667;29
BK5BA1_3_8699;29
BK5BA1_3_9108;29
BK5BA1_3_9204;29
BK5BA1_3_9424;29
BK5BA1_3_9767;29
BK5BA1_3_9771;29
BK5BA1_3_10123;29
BK5BA1_3_10147;29
BK5BA1_3_10154;29
BK5BA1_3_10182;29
BK5BA1_3_10246;29
BK5BA1_3_10262;29
BK5BA1_3_11049;29
BK5BA1_4_12;29
BK5BA1_4_116;29
BK5BA1_4_185;29
BK5BA1_4_220;29
BK5BA1_4_237;29
BK5BA1_4_563;29
BK5BA1_4_613;29
BK5BA1_4_974;29
BK5BA1_4_1052;29
BK5BA1_4_1119;29
BK5BA1_4_1159;29
BK5BA1_4_1176;29
BK5BA1_4_1637;29
BK5BA1_4_1885;29
BK5BA1_4_1911;29
BK5BA1_4_1953;29
BK5BA1_4_2007;29
BK5BA1_4_2158;29
BK5BA1_4_2223;29
BK5BA1_4_2545;29
BK5BA1_4_2580;29
BK5BA1_4_2682;29
BK5BA1_4_2950;29
BK5BA1_4_3045;29
BK5BA1_4_3368;29
BK5BA1_4_3459;29
BK5BA1_4_3799;29
BK5BA1_4_3965;29
BK5BA1_4_4158;29
BK5BA1_4_4320;29
BK5BA1_4_4412;29
BK5BA1_4_4579;29
BK5BA1_4_4744;29
BK5BA1_4_4993;29
BK5BA1_5_10;29
BK5BA1_5_85;29
BK5BA1_5_140;29
BK5BA1_5_601;29
BK5BB1_1_12;29
BK5BB1_1_120;29
BK5BB1_1_208;29
BK5BB1_1_255;29
BK5BB1_1_276;29
BK5BB1_1_770;29
BK5BB1_1_789;29
BK5BB1_1_833;29
BK5BB1_1_1229;29
BK5BB1_1_1532;29
BK5BB1_1_1618;29
BK5BB1_1_1637;29
BK5BB1_1_1743;29
BK5BB1_1_1788;29
BK5BB1_1_1815;29
BK5BB1_1_1839;29
BK5BB1_1_2323;29
BK5BB1_1_2495;29
BK5BB1_1_2499;29
BK5BB1_1_2709;29
BK5BB1_1_2732;29
BK5BB1_1_3132;29
BK5BB1_1_3148;29
BK5BB1_1_3216;29
BK5BB1_1_3312;29
BK5BB1_1_3411;29
BK5BB1_1_3416;29
BK5BB1_1_3485;29
BK5BB1_1_3545;29
BK5BB1_1_3615;29
BK5BB1_1_3619;29
BK5BB1_1_3634;29
BK5BB1_1_3639;29
BK5BB1_1_3739;29
BK5BB1_1_3786;29
BK5BB1_1_4090;29
BK5BB1_1_4142;29
BK5BB1_1_4254;29
BK5BB1_1_4321;29
BK5BB1_1_4371;29
BK5BB1_1_4525;29
BK5BB1_1_4599;29
BK5BB1_1_4662;29
BK5BB1_1_4931;29
BK5BB1_1_5003;29
BK5BB1_1_5078;29
BK5BB1_1_5131;29
BK5BB1_1_5162;29
BK5BB1_1_5250;29
BK5BB1_1_5365;29
BK5BB1_1_5446;29
BK5BB1_1_5534;29
BK5BB1_1_5614;29
BK5BB1_1_5633;29
BK5BB1_1_5884;29
BK5BB1_1_5941;29
BK5BB1_1_6110;29
BK5BB1_1_6252;29
BK5BB1_1_6388;29
BK5BB1_1_6398;29
BK5BB1_1_6444;29
BK5BB1_1_6605;29
BK5BB1_1_6877;29
BK5BB1_1_6966;29
BK5BB1_1_7063;29
BK5BB1_1_7205;29
BK5BB1_1_7270;29
BK5BB1_1_7437;29
BK5BB1_1_7446;29
BK5BB1_1_7647;29
BK5BB1_1_7659;29
BK5BB1_1_7737;29
BK5BB1_1_7925;29
BK5BB1_1_8019;29
BK5BB1_1_8129;29
BK5BB1_1_8424;29
BK5BB1_1_8750;29
BK5BB1_1_9024;29
BK5BB1_1_9074;29
BK5BB1_1_9222;29
BK5BB1_1_9407;29
BK5BB1_1_9487;29
BK5BB1_1_9578;29
BK5BB1_1_9694;29
BK5BB1_1_9950;29
BK5BB1_1_10039;29
BK5BB1_1_10148;29
BK5BB1_1_10325;29
BK5BB1_1_10531;29
BK5BB1_1_10543;29
BK5BB1_1_10583;29
BK5BB1_1_10709;29
BK5BB1_1_11126;29
BK5BB1_1_11147;29
BK5BB1_1_11345;29
BK5BB1_1_11353;29
BK5BB1_1_11448;29
BK5BB1_1_11488;29
BK5BB1_1_11522;29
BK5BB1_1_11592;29
BK5BB1_1_11681;29
BK5BB1_1_11711;29
BK5BB1_1_11737;29
BK5BB1_1_11817;29
BK5BB1_1_11962;29
BK5BB1_1_12057;29
BK5BB1_1_12120;29
BK5BB1_1_12181;29
BK5BB1_1_12269;29
BK5BB1_1_12322;29
BK5BB1_1_12385;29
BK5BB1_1_12407;29
BK5BB1_1_12429;29
BK5BB1_1_12630;29
BK5BB1_1_12726;29
BK5BB1_1_12777;29
BK5BB1_1_12778;29
BK5BB1_1_12820;29
BK5BB1_1_12832;29
BK5BB1_1_12836;29
BK5BB1_1_12899;29
BK5BB1_1_13036;29
BK5BB1_1_13101;29
BK5BB1_1_13131;29
BK5BB1_1_13395;29
BK5BB1_1_13425;29
BK5BB1_1_13638;29
BK5BB1_1_13711;29
BK5BB1_1_13879;29
BK5BB1_1_13887;29
BK5BB1_1_14079;29
BK5BB1_1_14084;29
BK5BB1_1_14111;29
BK5BB1_2_12;29
BK5BB1_2_128;29
BK5BB1_2_207;29
BK5BB1_2_251;29
BK5BB1_2_268;29
BK5BB1_2_743;29
BK5BB1_2_791;29
BK5BB1_2_1003;29
BK5BB1_2_1283;29
BK5BB1_2_1427;29
BK5BB1_2_1534;29
BK5BB1_2_1642;29
BK5BB1_2_1724;29
BK5BB1_2_1745;29
BK5BB1_2_2190;29
BK5BB1_2_2280;29
BK5BB1_2_2361;29
BK5BB1_2_2364;29
BK5BB1_2_2558;29
BK5BB1_2_2679;29
BK5BB1_2_2956;29
BK5BB1_2_3027;29
BK5BB1_2_3044;29
BK5BB1_2_3136;29
BK5BB1_2_3229;29
BK5BB1_2_3234;29
BK5BB1_2_3295;29
BK5BB1_2_3347;29
BK5BB1_2_3410;29
